status	group	path	lines	main_relation	result	evidence
PASS	frontend-components	vue-frontend/src/components/bookshelf/book-detail/BookDeleteConfirmContent.vue	L1-L15	NEW	单一确认文案 owner，无状态或兼容分支	全文阅读并覆盖书籍/章节两类删除弹窗
FIXED	frontend-components	vue-frontend/src/components/bookshelf/book-detail/BookDetailSummary.vue	L1-L212	NEW	AUDIT-017	无封面占位、长标题和窄屏摘要布局修正；桌面/390px 实测通过
PASS	frontend-components	vue-frontend/src/components/bookshelf/book-detail/ChapterFormContent.vue	L1-L41	NEW	单一章节标题字段并通过 emit 保存	全文阅读；创建/编辑章节浏览器与组件测试通过
FIXED	frontend-components	vue-frontend/src/components/bookshelf/book-detail/ChapterList.vue	L1-L149	NEW	AUDIT-014/AUDIT-017	批量翻译在途态、有效章节选择及小屏列表约束修正；组件测试与浏览器通过
FIXED	frontend-components	vue-frontend/src/components/bookshelf/book-detail/ChapterRow.vue	L1-L223	NEW	AUDIT-017	长标题/图片数收缩和小屏 2×2 操作布局修正；长短章节浏览器验证通过
PASS	frontend-components	vue-frontend/src/components/bookshelf/book-detail/QuickTagPicker.vue	L1-L161	NEW	候选、创建和键盘提交边界清晰且不重复展示已选标签	全文阅读；快速添加/移除/创建标签浏览器及组件测试通过
FIXED	frontend-components	vue-frontend/src/components/common/BaseModal.vue	L1-L482	MODIFIED	AUDIT-008/AUDIT-010/AUDIT-017/AUDIT-108	逐行阅读并与 main 对照；删除无消费者公共 API 和免责声明专用层级分支，焦点栈/嵌套滚动锁/弹窗横向约束及 18 tests 通过
PASS	frontend-components	vue-frontend/src/components/common/ConfirmModal.vue	L1-L72	MODIFIED	确认/取消单一职责且完全委托 BaseModal/UiButton	全文阅读、调用闭包和 ProductConfirm 2 tests 通过
FIXED	frontend-components	vue-frontend/src/components/common/OpenAIExtraBodyEditor.vue	L1-L161	MODIFIED	AUDIT-103	唯一实例 id 且本地合法 JSON 草稿不被 v-model 自动格式化
FIXED	frontend-components	vue-frontend/src/components/common/ToastNotification.vue	L1-L145	MODIFIED	AUDIT-009	逐行阅读并与 main 对照；删除无生产消费者的 HTML 渲染分支，公共组件/Toast 测试通过
PASS	frontend-components	vue-frontend/src/components/edit/BubbleEditor.vue	L1-L865	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/edit/BubbleOverlay.vue	L1-L542	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	tests	vue-frontend/src/components/edit/EditImageComparison.test.ts	L1-L265	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	frontend-components	vue-frontend/src/components/edit/EditImageComparison.vue	L1-L595	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/edit/EditThumbnailPanel.vue	L1-L160	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/edit/EditToolbar.vue	L1-L626	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/edit/EditToolbarHelp.vue	L1-L193	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/edit/EditWorkspace.vue	L1-L208	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/edit/JapaneseKeyboard.vue	L1-L562	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/edit/bubbleOverlayGeometry.ts	L1-L66	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
FIXED	frontend-components	vue-frontend/src/components/edit/useBubbleEditor.ts	L1-L485	NEW	AUDIT-112	输入同步、Unicode 光标操作、字体加载与禁用边界逐行核对
PASS	frontend-components	vue-frontend/src/components/edit/useBubbleOverlayInteractionState.ts	L1-L78	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/edit/useEditWorkspace.ts	L1-L966	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
FIXED	frontend-components	vue-frontend/src/components/insight/AnalysisProgress.vue	L1-L764	MODIFIED	AUDIT-167；分析进度复用唯一非终态集合与后端投影	逐行核对组件职责、响应式、公开契约和可访问性；视觉与前端全量测试通过
PASS	frontend-components	vue-frontend/src/components/insight/BookSelector.vue	L1-L97	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/ChapterSelectModal.vue	L1-L161	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/CharacterStudioEntryPanel.vue	L1-L109	MODIFIED	入口只负责当前书籍/章节状态与正式路由跳转	逐行阅读、调用链与 3 个入口状态测试通过；无第二份 Studio 业务状态
FIXED	tests	vue-frontend/src/components/insight/ContinuationPanel.test.ts	L1-L910	MODIFIED	AUDIT-029/AUDIT-032	覆盖书籍身份、autosave owner、步骤状态与无旧请求投影
FIXED	frontend-components	vue-frontend/src/components/insight/ContinuationPanel.vue	L1-L855	MODIFIED	AUDIT-029/AUDIT-031/AUDIT-032	逐行阅读并与 main 对照；四步及全部弹层内置浏览器复核通过
FIXED	frontend-components	vue-frontend/src/components/insight/InsightSettingsModal.vue	L1-L373	MODIFIED	AUDIT-026/AUDIT-027/AUDIT-062/AUDIT-063	设置草稿统一深拷贝；成功事务直接应用 API 返回的无密钥权威快照，删除保存后的重复配置/提示词读取及其假失败分支 · 设置弹窗 11 tests、typecheck、ESLint 通过
PASS	frontend-components	vue-frontend/src/components/insight/NotesPanel.vue	L1-L306	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/OverviewPanel.vue	L1-L725	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/PageDetail.vue	L1-L892	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/PagesTree.vue	L1-L492	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/QAPanel.vue	L1-L718	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/TimelinePanel.vue	L1-L240	MODIFIED	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/AddCharacterDialog.vue	L1-L104	MODIFIED	AUDIT-029/AUDIT-031	逐行阅读并与 main 对照；角色弹层浏览器、字段与计时器契约测试通过
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/AddFormDialog.vue	L1-L88	MODIFIED	AUDIT-029/AUDIT-031	逐行阅读并与 main 对照；形态弹层浏览器、字段与计时器契约测试通过
PASS	frontend-components	vue-frontend/src/components/insight/continuation/CharacterDetailPanel.vue	L1-L188	MODIFIED	角色详情只组合当前后端角色/形态投影	逐行阅读并与 main 对照；全部角色与形态操作在内置浏览器复核
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/CharacterManagementPanel.vue	L1-L613	MODIFIED	AUDIT-029/AUDIT-031	删除双轨状态并统一单图三视图命令；角色控制测试与浏览器复核通过
PASS	frontend-components	vue-frontend/src/components/insight/continuation/ContinuationDialogActions.vue	L1-L9	NEW	真实续写弹层共享的单一操作行	逐行阅读；四个角色/形态弹层消费者与契约测试已核对
PASS	frontend-components	vue-frontend/src/components/insight/continuation/ContinuationDialogField.vue	L1-L37	NEW	真实续写弹层共享的字段语义包装	逐行阅读；label/required/description 契约测试已核对
PASS	frontend-components	vue-frontend/src/components/insight/continuation/ContinuationDialogForm.vue	L1-L13	NEW	真实续写弹层共享的表单容器	逐行阅读；无状态镜像或业务反向依赖
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/ContinuationDialogShell.vue	L1-L53	NEW	AUDIT-029/AUDIT-031	统一真实弹层 owner 与关闭语义；Shell/计时器测试及浏览器焦点复核通过
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/EditCharacterDialog.vue	L1-L95	MODIFIED	AUDIT-029/AUDIT-031	严格当前角色字段并移除冗余弹层结构；浏览器与字段契约测试通过
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/EditFormDialog.vue	L1-L91	MODIFIED	AUDIT-029/AUDIT-031	严格当前形态字段并移除冗余弹层结构；浏览器与字段契约测试通过
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/ExportPanel.vue	L1-L184	MODIFIED	AUDIT-031/AUDIT-032	导出只按真实图片版本计数并消费后端 job；四步浏览器复核通过
PASS	frontend-components	vue-frontend/src/components/insight/continuation/FormTile.vue	L1-L246	MODIFIED	形态卡片只投影当前参考图与版本操作	逐行阅读并与 main 对照；角色控制及浏览器全操作复核通过
FIXED	tests	vue-frontend/src/components/insight/continuation/ImageGenerationPanel.test.ts	L1-L525	MODIFIED	AUDIT-029/AUDIT-031/AUDIT-032	覆盖游标分页、完整提示词、无 max 与剧情 ready/图片待生成分离
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/ImageGenerationPanel.vue	L1-L718	MODIFIED	AUDIT-029/AUDIT-031/AUDIT-032	逐行阅读；参考图 owner、图片状态与完整提示词修正，浏览器无溢出
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/OrthographicDialog.vue	L1-L315	MODIFIED	AUDIT-031	删除虚假的 1-5 图交互，当前契约只上传一张源图；浏览器弹层复核通过
FIXED	tests	vue-frontend/src/components/insight/continuation/PageDetailsPanel.test.ts	L1-L227	NEW	AUDIT-032	覆盖剧情状态、编辑事件、响应式与产品组件契约
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/PageDetailsPanel.vue	L1-L249	MODIFIED	AUDIT-032	剧情状态只消费后端页面 payload；浏览器确认 ready 页面显示已生成
PASS	tests	vue-frontend/src/components/insight/continuation/ReferenceImageSelector.test.ts	L1-L327	MODIFIED	当前参考图分页、选择与弹层契约覆盖完整	11 tests 与浏览器参考图弹层通过
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/ReferenceImageSelector.vue	L1-L457	MODIFIED	AUDIT-029/AUDIT-031/AUDIT-053	删除重复 has-more 与 Insight 缩略图缓存依赖，直接使用后端返回的当前资源路径 · 11 tests、typecheck、ESLint 通过
FIXED	tests	vue-frontend/src/components/insight/continuation/ScriptGenerationPanel.test.ts	L1-L308	MODIFIED	AUDIT-029/AUDIT-031	覆盖无 max、独立原图读取、提示词与参考图弹层
FIXED	frontend-components	vue-frontend/src/components/insight/continuation/ScriptGenerationPanel.vue	L1-L323	MODIFIED	AUDIT-029/AUDIT-031	删除无关项目/形态加载和任意上限；浏览器脚本步骤复核通过
PASS	frontend-components	vue-frontend/src/components/insight/continuation/pageStoryTypes.ts	L1-L3	NEW	页面剧情编辑字段的最小共享类型	逐行阅读；仅被两个真实 owner 消费
PASS	frontend-components	vue-frontend/src/components/insight/notes/NoteCard.vue	L1-L217	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/notes/NoteEditorModal.vue	L1-L230	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/notes/NotesList.vue	L1-L73	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/notes/NotesToolbar.vue	L1-L28	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/qa/EmbeddingRebuildControl.vue	L1-L33	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/qa/QAComposer.vue	L1-L39	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
PASS	frontend-components	vue-frontend/src/components/insight/qa/QAMessageItem.vue	L1-L154	NEW	当前文件逐行审查及调用链对照完成	逐行审查组件职责、公开契约、响应式与可访问性；Playwright 全状态及前端 1969 tests
